Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Product Category,Product Department,Storage Cost
"Glove It Women's Mod Oval Golf Glove",2016-04-01 00:00:00.000,0,1.08236,"Golf Balls","Outdoors",0
"Hirzl Women's Soffft Flex Golf Glove",2016-03-01 00:00:00.000,0,0.36961,"Golf Balls","Outdoors",0
"Hirzl Women's Hybrid Golf Glove",2016-03-01 00:00:00.000,0,1.58529,"Golf Balls","Outdoors",0
"Glove It Women's Imperial Golf Glove",2016-01-01 00:00:00.000,0,1.86071,"Golf Balls","Outdoors",0
"Glove It Women's Imperial Golf Glove",2015-11-01 00:00:00.000,0,1.67156,"Golf Balls","Outdoors",0
"Glove It Women's Imperial Golf Glove",2015-10-01 00:00:00.000,0,1.03775,"Golf Balls","Outdoors",0
"Hirzl Women's Soffft Flex Golf Glove",2015-09-01 00:00:00.000,0,0.38234,"Golf Balls","Outdoors",0
"Hirzl Men's Hybrid Golf Glove",2015-09-01 00:00:00.000,0,2.02865,"Golf Balls","Outdoors",0
"Glove It Women's Mod Oval Golf Glove",2015-09-01 00:00:00.000,0,1.36188,"Golf Balls","Outdoors",0
"Hirzl Women's Soffft Flex Golf Glove",2015-08-01 00:00:00.000,0,2.30301,"Golf Balls","Outdoors",0
"Hirzl Men's Hybrid Golf Glove",2015-08-01 00:00:00.000,0,1.74682,"Golf Balls","Outdoors",0
"Glove It Women's Imperial Golf Glove",2015-07-01 00:00:00.000,0,1.56156,"Golf Balls","Outdoors",0
"Glove It Women's Mod Oval Golf Glove",2015-07-01 00:00:00.000,0,1.91405,"Golf Balls","Outdoors",0
"Glove It Women's Imperial Golf Glove",2015-06-01 00:00:00.000,0,1.19553,"Golf Balls","Outdoors",0
"Hirzl Men's Hybrid Golf Glove",2015-06-01 00:00:00.000,0,0.93434,"Golf Balls","Outdoors",0
"Hirzl Women's Hybrid Golf Glove",2015-05-01 00:00:00.000,0,1.7722,"Golf Balls","Outdoors",0
"Hirzl Men's Hybrid Golf Glove",2015-05-01 00:00:00.000,0,1.21288,"Golf Balls","Outdoors",0
"Hirzl Men's Hybrid Golf Glove",2015-04-01 00:00:00.000,0,2.06905,"Golf Balls","Outdoors",0
"Glove It Women's Mod Oval Golf Glove",2015-04-01 00:00:00.000,0,2.16412,"Golf Balls","Outdoors",0
"Hirzl Women's Hybrid Golf Glove",2015-03-01 00:00:00.000,0,1.49855,"Golf Balls","Outdoors",0
"Hirzl Women's Hybrid Golf Glove",2015-02-01 00:00:00.000,0,1.45515,"Golf Balls","Outdoors",0
"Glove It Women's Mod Oval Golf Glove",2015-02-01 00:00:00.000,0,1.31906,"Golf Balls","Outdoors",0
"Hirzl Women's Soffft Flex Golf Glove",2015-01-01 00:00:00.000,0,0.84923,"Golf Balls","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-12-01 00:00:00.000,0,0.6607,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-12-01 00:00:00.000,0,0.35118,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-12-01 00:00:00.000,0,0.43135,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-12-01 00:00:00.000,0,1.88895,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-12-01 00:00:00.000,0,1.88503,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-11-01 00:00:00.000,0,1.3009,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-11-01 00:00:00.000,0,0.83648,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-11-01 00:00:00.000,0,2.1138,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-11-01 00:00:00.000,0,1.59423,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-11-01 00:00:00.000,0,0.31878,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-11-01 00:00:00.000,0,0.70882,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-10-01 00:00:00.000,0,0.36145,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-10-01 00:00:00.000,0,2.11911,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-10-01 00:00:00.000,0,0.85579,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-10-01 00:00:00.000,0,2.21873,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-10-01 00:00:00.000,0,1.88387,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-10-01 00:00:00.000,0,1.0851,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-09-01 00:00:00.000,0,2.2529,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-09-01 00:00:00.000,0,0.49377,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-09-01 00:00:00.000,0,1.0289,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-09-01 00:00:00.000,0,1.37973,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-09-01 00:00:00.000,0,1.72032,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-09-01 00:00:00.000,0,1.31945,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-08-01 00:00:00.000,0,0.8672,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-08-01 00:00:00.000,0,0.86061,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-08-01 00:00:00.000,0,0.23231,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-08-01 00:00:00.000,0,0.98665,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-08-01 00:00:00.000,0,1.01393,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-08-01 00:00:00.000,0,0.42616,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-07-01 00:00:00.000,0,1.20583,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-07-01 00:00:00.000,0,1.28822,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-07-01 00:00:00.000,0,2.00123,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-07-01 00:00:00.000,0,1.41238,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-07-01 00:00:00.000,0,0.91894,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-07-01 00:00:00.000,0,0.24606,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-06-01 00:00:00.000,0,0.91724,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-06-01 00:00:00.000,0,1.47851,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-06-01 00:00:00.000,0,0.35761,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-06-01 00:00:00.000,0,2.21671,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-06-01 00:00:00.000,0,0.19652,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-06-01 00:00:00.000,0,1.90522,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-05-01 00:00:00.000,0,1.35959,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-05-01 00:00:00.000,0,0.35819,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-05-01 00:00:00.000,0,1.09101,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2017-05-01 00:00:00.000,0,0.96468,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-05-01 00:00:00.000,0,1.09547,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-05-01 00:00:00.000,0,1.74026,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-04-01 00:00:00.000,0,2.04675,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2017-04-01 00:00:00.000,0,1.1631,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2017-03-01 00:00:00.000,0,0.12731,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-02-01 00:00:00.000,0,1.83442,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2017-01-01 00:00:00.000,0,2.10502,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2017-01-01 00:00:00.000,0,1.18523,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2017-01-01 00:00:00.000,0,1.50699,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2016-12-01 00:00:00.000,0,1.07097,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2016-12-01 00:00:00.000,0,0.66911,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2016-11-01 00:00:00.000,0,1.64502,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2016-11-01 00:00:00.000,0,1.42563,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2016-09-01 00:00:00.000,0,1.5184,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2016-08-01 00:00:00.000,0,1.6808,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2016-05-01 00:00:00.000,0,2.11995,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2016-04-01 00:00:00.000,0,1.5212,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2016-04-01 00:00:00.000,0,1.84713,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2016-03-01 00:00:00.000,0,2.08283,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2016-03-01 00:00:00.000,0,2.18234,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2016-02-01 00:00:00.000,0,2.02258,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2016-01-01 00:00:00.000,0,1.45657,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2016-01-01 00:00:00.000,0,0.82446,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2015-12-01 00:00:00.000,0,1.50748,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2015-12-01 00:00:00.000,0,1.25657,"Accessories","Outdoors",0
"Team Golf Pittsburgh Steelers Putter Grip",2015-11-01 00:00:00.000,0,1.7014,"Accessories","Outdoors",0
"Team Golf Texas Longhorns Putter Grip",2015-10-01 00:00:00.000,0,0.68437,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2015-09-01 00:00:00.000,0,1.56864,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2015-08-01 00:00:00.000,0,0.97317,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2015-08-01 00:00:00.000,0,0.90145,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2015-08-01 00:00:00.000,0,0.73284,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2015-07-01 00:00:00.000,0,1.09872,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2015-06-01 00:00:00.000,0,2.33376,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2015-05-01 00:00:00.000,0,1.60699,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2015-05-01 00:00:00.000,0,2.07671,"Accessories","Outdoors",0
"Team Golf Tennessee Volunteers Putter Grip",2015-04-01 00:00:00.000,0,0.23562,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2015-04-01 00:00:00.000,0,1.50938,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2015-03-01 00:00:00.000,0,0.47345,"Accessories","Outdoors",0
"Team Golf San Francisco Giants Putter Grip",2015-03-01 00:00:00.000,0,1.80606,"Accessories","Outdoors",0
"Team Golf St. Louis Cardinals Putter Grip",2015-01-01 00:00:00.000,0,0.73755,"Accessories","Outdoors",0
"Team Golf New England Patriots Putter Grip",2015-01-01 00:00:00.000,0,1.31104,"Accessories","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-12-01 00:00:00.000,0,0.55428,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-12-01 00:00:00.000,0,1.26731,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-12-01 00:00:00.000,0,1.3918,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-11-01 00:00:00.000,0,0.75864,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-11-01 00:00:00.000,0,1.75228,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-11-01 00:00:00.000,0,0.37808,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-10-01 00:00:00.000,0,0.41059,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-09-01 00:00:00.000,0,1.89474,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-08-01 00:00:00.000,0,0.86753,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-07-01 00:00:00.000,0,1.05377,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-07-01 00:00:00.000,0,1.55096,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-07-01 00:00:00.000,0,1.84907,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-05-01 00:00:00.000,0,0.60821,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-05-01 00:00:00.000,0,0.1715,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-04-01 00:00:00.000,0,2.2896,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-04-01 00:00:00.000,0,0.69756,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-03-01 00:00:00.000,0,1.27277,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-03-01 00:00:00.000,0,0.51127,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-03-01 00:00:00.000,0,2.03648,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-02-01 00:00:00.000,0,0.72678,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-02-01 00:00:00.000,0,2.12158,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2017-01-01 00:00:00.000,0,0.48646,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-01-01 00:00:00.000,0,1.89555,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2017-01-01 00:00:00.000,0,0.6689,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-12-01 00:00:00.000,0,0.65772,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-12-01 00:00:00.000,0,0.81432,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-11-01 00:00:00.000,0,2.20641,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-11-01 00:00:00.000,0,2.1517,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2016-10-01 00:00:00.000,0,1.49264,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-10-01 00:00:00.000,0,0.25341,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-10-01 00:00:00.000,0,0.95579,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-09-01 00:00:00.000,0,1.14873,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-09-01 00:00:00.000,0,1.3448,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-08-01 00:00:00.000,0,0.54186,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-08-01 00:00:00.000,0,2.25568,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-07-01 00:00:00.000,0,1.08936,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-07-01 00:00:00.000,0,1.29645,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2016-06-01 00:00:00.000,0,1.35883,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-06-01 00:00:00.000,0,0.88038,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-06-01 00:00:00.000,0,2.07351,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2016-05-01 00:00:00.000,0,1.26954,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-05-01 00:00:00.000,0,2.33107,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-05-01 00:00:00.000,0,1.4386,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-04-01 00:00:00.000,0,0.41808,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-04-01 00:00:00.000,0,0.56423,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-03-01 00:00:00.000,0,0.48368,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-03-01 00:00:00.000,0,1.67525,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2016-02-01 00:00:00.000,0,0.35667,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-02-01 00:00:00.000,0,2.1608,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-02-01 00:00:00.000,0,1.33886,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2016-01-01 00:00:00.000,0,1.13019,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2016-01-01 00:00:00.000,0,1.56892,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2016-01-01 00:00:00.000,0,1.03412,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2015-12-01 00:00:00.000,0,2.01709,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-12-01 00:00:00.000,0,1.35733,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-12-01 00:00:00.000,0,0.23014,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-11-01 00:00:00.000,0,0.30241,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-11-01 00:00:00.000,0,1.37142,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-10-01 00:00:00.000,0,2.1448,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2015-09-01 00:00:00.000,0,2.19216,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-09-01 00:00:00.000,0,1.74701,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-09-01 00:00:00.000,0,2.07611,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-08-01 00:00:00.000,0,2.29413,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-08-01 00:00:00.000,0,1.59338,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2015-07-01 00:00:00.000,0,1.39516,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-07-01 00:00:00.000,0,0.31162,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-07-01 00:00:00.000,0,1.75271,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2015-06-01 00:00:00.000,0,1.28013,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-06-01 00:00:00.000,0,1.78926,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-06-01 00:00:00.000,0,2.17739,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-05-01 00:00:00.000,0,1.81302,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-05-01 00:00:00.000,0,1.53855,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-04-01 00:00:00.000,0,2.33796,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-04-01 00:00:00.000,0,0.61628,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-03-01 00:00:00.000,0,1.89499,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-03-01 00:00:00.000,0,0.79362,"Golf Apparel","Outdoors",0
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-02-01 00:00:00.000,0,1.52629,"Golf Apparel","Outdoors",0
"TaylorMade Women's RBZ SL Rescue",2015-02-01 00:00:00.000,0,1.00022,"Golf Apparel","Outdoors",0
"Top Flite Women's 2017 XL Hybrid",2015-01-01 00:00:00.000,0,1.64198,"Golf Apparel","Outdoors",0
"Glove It Imperial Golf Towel",2017-12-01 00:00:00.000,0,2.24724,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-12-01 00:00:00.000,0,0.70054,"Trade-In","Outdoors",0
"Garmin Approach S3 Golf GPS Watch",2017-12-01 00:00:00.000,0,1.09327,"Trade-In","Outdoors",0
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-11-01 00:00:00.000,0,0.31714,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-11-01 00:00:00.000,0,0.82516,"Trade-In","Outdoors",0
"Garmin Approach S3 Golf GPS Watch",2017-11-01 00:00:00.000,0,1.21618,"Trade-In","Outdoors",0
"Glove It Imperial Golf Towel",2017-10-01 00:00:00.000,0,1.28418,"Trade-In","Outdoors",0
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-10-01 00:00:00.000,0,2.17162,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-10-01 00:00:00.000,0,2.31327,"Trade-In","Outdoors",0
"Glove It Imperial Golf Towel",2017-09-01 00:00:00.000,0,0.92872,"Trade-In","Outdoors",0
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-09-01 00:00:00.000,0,1.39589,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-09-01 00:00:00.000,0,1.7704,"Trade-In","Outdoors",0
"Glove It Imperial Golf Towel",2017-08-01 00:00:00.000,0,2.0322,"Trade-In","Outdoors",0
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-08-01 00:00:00.000,0,2.16324,"Trade-In","Outdoors",0
"Glove It Imperial Golf Towel",2017-07-01 00:00:00.000,0,0.32267,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-07-01 00:00:00.000,0,1.63813,"Trade-In","Outdoors",0
"Glove It Imperial Golf Towel",2017-06-01 00:00:00.000,0,1.47611,"Trade-In","Outdoors",0
"Garmin Approach S3 Golf GPS Watch",2017-06-01 00:00:00.000,0,1.026,"Trade-In","Outdoors",0
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-05-01 00:00:00.000,0,1.45881,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-05-01 00:00:00.000,0,1.94845,"Trade-In","Outdoors",0
"Garmin Approach S3 Golf GPS Watch",2017-05-01 00:00:00.000,0,1.3304,"Trade-In","Outdoors",0
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-04-01 00:00:00.000,0,0.35899,"Trade-In","Outdoors",0
"Glove It Urban Brick Golf Towel",2017-04-01 00:00:00.000,0,0.79354,"Trade-In","Outdoors",0
"Garmin Approach S3 Golf GPS Watch",2017-04-01 00:00:00.000,0,2.30857,"Trade-In","Outdoors",0
